test_name,metric,control_rate,treatment_rate,control_ci_lower,control_ci_upper,treatment_ci_lower,treatment_ci_upper,control_n,treatment_n,z_statistic,p_value,is_significant,relative_lift,absolute_lift,pooled_se,sample_size,information_fraction,adjusted_alpha,sequential_significant
Social Proof Test,clicked_cta,0.21071509354703202,0.2191469618916584,0.20617145751302549,0.21525872958103856,0.21456074473811065,0.22373317904520612,30947,31253,-2.5595585991659466,0.010480518495311984,True,0.040015492970579984,0.008431868344626364,0.0032942665768128767,62200,0.250773082614007,9.082435871343719e-05,False
Social Proof Test,clicked_cta,0.21070115461523575,0.2192752604333099,0.20616195364615714,0.21524035558431437,0.21469108382876834,0.22385943703785144,31006,31294,-2.6045834838559876,0.009198600824806755,True,0.04069320756087657,0.008574105818074135,0.00329192973510701,62300,0.2511762547725504,9.201426903637788e-05,False
Social Proof Test,clicked_cta,0.21093146096366916,0.219284256187803,0.20639351499646955,0.21546940693086877,0.214704254263325,0.223864258112281,31048,31352,-2.5388727922217567,0.011121025101283403,True,0.039599570334235404,0.008352795224133847,0.00328996208464007,62400,0.25157942693109386,9.321597791145386e-05,False
Social Proof Test,clicked_cta,0.21088675969391035,0.2193770303841009,0.20635310692470418,0.21542041246311652,0.21479968863849908,0.2239543721297027,31102,31398,-2.5826241483444843,0.009805207721069792,True,0.040259856533969525,0.008490270690190538,0.0032874588800050437,62500,0.25198259908963727,9.442955930349939e-05,False
Social Proof Test,clicked_cta,0.2106851602131895,0.2193997583773129,0.20615629851165745,0.21521402191472155,0.2148263228306643,0.2239731939239615,31146,31454,-2.6533734062301817,0.007969165728671138,True,0.04136313234071737,0.0087145981641234,0.0032843466900140486,62600,0.2523857712481807,9.565508727904515e-05,False
Social Proof Test,clicked_cta,0.21050607352328451,0.21927680243817263,0.20598261569005577,0.21502953135651326,0.2147075558688317,0.22384604900751356,31201,31499,-2.6732824613815502,0.00751129752609791,True,0.04166496846428503,0.008770728914888115,0.00328088372313467,62700,0.2527889434067241,9.689263600276554e-05,False
Social Proof Test,clicked_cta,0.21064925922370484,0.21924625186218263,0.20612829458538456,0.2151702238620251,0.21468085622270278,0.2238116475016625,31251,31549,-2.622169679770396,0.008737191875972366,True,0.04081188165655015,0.008596992638477796,0.0032785798359283034,62800,0.25319211556526755,9.814227973636847e-05,False
Social Proof Test,clicked_cta,0.2106726314107685,0.21939566524284132,0.2061546623373093,0.2151906004842277,0.21483319868329925,0.2239581318023834,31295,31605,-2.6623353063629915,0.007760053392094961,True,0.04140563381991792,0.008723033832072818,0.0032764595095233625,62900,0.25359528772381096,9.940409283637486e-05,False
Social Proof Test,clicked_cta,0.21074630675473022,0.21965317919075145,0.2062310758568487,0.21526153765261175,0.2150926832445871,0.22421367513691579,31341,31659,-2.7198382353566175,0.006531385941811856,True,0.042263480547667126,0.00890687243602123,0.003274780213115647,63000,0.25399845988235437,0.0001006781497521203,False
Social Proof Test,clicked_cta,0.21059505606523954,0.2196606534628485,0.20608468154753154,0.21510543058294754,0.21510362695668023,0.22421767996901676,31392,31708,-2.770838754458041,0.005591210722573241,True,0.043047531917371096,0.009065597397608954,0.0032717881482721392,63100,0.2544016320408978,0.00010196452502375664,False
Social Proof Test,clicked_cta,0.2106368089573128,0.21966500850072412,0.20612940787081235,0.21514421004381323,0.21511182501495382,0.22421819198649443,31438,31762,-2.7614829172432493,0.0057539526616429346,True,0.04286145231739134,0.00902819954341133,0.0032693302163983905,63200,0.2548048041994412,0.00010326329328069761,False
Social Proof Test,clicked_cta,0.2105564024390244,0.21960266566075695,0.206053211809642,0.2150595930684068,0.215053525722999,0.2241518055985149,31488,31812,-2.7695298653039386,0.0056137257427724555,True,0.04296361030556779,0.009046263221732548,0.0032663533746511075,63300,0.25520797635798464,0.00010457452923895438,False
Social Proof Test,clicked_cta,0.21051463360497194,0.21956501271066756,0.20601527001587877,0.2150139971940651,0.21501979496856316,0.22411023045277195,31537,31863,-2.7731626728867864,0.005551436215114253,True,0.042991686376912586,0.009050379105695616,0.0032635586776719517,63400,0.25561114851652805,0.0001058983076995812,False
Social Proof Test,clicked_cta,0.21080619124489602,0.21960698279374433,0.20630853589504045,0.2153038465947516,0.21506458813178572,0.22414937745570293,31593,31907,-2.6980618645687473,0.006974447822439699,True,0.04174825936978445,0.008800791548848302,0.0032618939040728787,63500,0.25601432067507146,0.00010723470354712106,False
Social Proof Test,clicked_cta,0.21071586529348582,0.2197458210730608,0.20622325139260253,0.2152084791943691,0.21520516914606305,0.22428647300005852,31654,31946,-2.770391940043378,0.005598887480632662,True,0.04285370618390794,0.009029955779574966,0.0032594506391155536,63600,0.25641749283361487,0.00010858379174694122,False
Social Proof Test,clicked_cta,0.2106972783752247,0.21978056328342346,0.20620870756289922,0.21518584918755018,0.21524284837672664,0.2243182781901203,31709,31991,-2.788910329188119,0.0052885705702780455,True,0.04311059439516159,0.009083284908198763,0.0032569297094765335,63700,0.2568206649921583,0.00010994564734301271,False
Social Proof Test,clicked_cta,0.21073183020531552,0.21982274372737487,0.2062463126763701,0.21521734773426093,0.21528847052085903,0.2243570169338907,31756,32044,-2.793259021380076,0.005217989103572298,True,0.043139726510238584,0.009090913522059346,0.0032545902304354736,63800,0.25722383715070174,0.00011132034545746627,False
Social Proof Test,clicked_cta,0.21077614661595045,0.2198572719623547,0.20629416302840836,0.21525813020349255,0.21532592362231498,0.2243886203023944,31811,32089,-2.79225752514549,0.005234168036193025,True,0.04308421750849591,0.009081125346404234,0.0032522520808431032,63900,0.25762700930924515,0.00011270796128703964,False
Social Proof Test,clicked_cta,0.2108516914579803,0.2199850625505695,0.20637298937485,0.2153303935411106,0.2154559433354109,0.22451418176572807,31866,32134,-2.810042340345276,0.004953498290712137,True,0.04331656544671038,0.009133371092589188,0.003250261023279439,64000,0.25803018146778856,0.00011410857010196729,False
Social Proof Test,clicked_cta,0.21085941661183696,0.2198987042848709,0.20638423413182636,0.21533459909184757,0.21537367219714276,0.22442373637259905,31917,32183,-2.7834542249963583,0.005378345117017655,True,0.042868788211028866,0.009039287673033941,0.003247507213108837,64100,0.25843335362633196,0.00011552224724353799,False
Social Proof Test,clicked_cta,0.21072221700916455,0.2198951255080828,0.20625188186914137,0.21519255214918773,0.21537335025446303,0.22441690076170256,31971,32229,-2.827140539556144,0.004696571081722538,True,0.043530808611980894,0.009172908498918247,0.003244588788769014,64200,0.2588365257848754,0.00011694906812298456,False
Social Proof Test,clicked_cta,0.210675912043978,0.21995415685788625,0.2062090794655896,0.2151427446223664,0.21543579954432926,0.22447251417144323,32016,32284,-2.861795219658722,0.004212489846820597,True,0.04404036856368957,0.009278244813908237,0.0032421064757438152,64300,0.25923969794341883,0.00011838910821859727,False
Social Proof Test,clicked_cta,0.21071996507748433,0.22005010980853104,0.20625662229612582,0.21518330785884285,0.21553419125287512,0.22456602836418696,32071,32329,-2.8797057039766654,0.003980465372309296,True,0.04427745955451302,0.009330144731046708,0.0032399646665846626,64400,0.25964287010196224,0.00011984244307416958,False
Social Proof Test,clicked_cta,0.2106672478749572,0.22017725349720532,0.20620751159800124,0.21512698415191314,0.21566416629004648,0.22469034070436417,32117,32383,-2.9373069341574456,0.003310762469887674,True,0.045142307208061366,0.00951000562224813,0.0032376615162882307,64500,0.26004604226050565,0.00012130914829766581,False
Social Proof Test,clicked_cta,0.21049031495818177,0.22008817091592933,0.20603514162278103,0.2149454882935825,0.21557949670673257,0.2245968451251261,32163,32437,-2.9673974535982572,0.003003324475197041,True,0.04559761317120161,0.009597855957747564,0.0032344355981397885,64600,0.26044921441904906,0.00012278929955789053,False
Social Proof Test,clicked_cta,0.21042339210330271,0.21998522349464353,0.20597240405559278,0.21487438015101265,0.2154805687534876,0.22448987823579947,32216,32484,-2.958974434461138,0.0030866470724692876,True,0.04544091460443069,0.009561831391340814,0.0032314680654150795,64700,0.2608523865775925,0.00012428297258426646,False
Social Proof Test,clicked_cta,0.21049042098084197,0.2201462725093725,0.2060418119167537,0.21493903004493026,0.21564445158926435,0.22464809342948064,32258,32542,-2.9897933081223047,0.002791662808520272,True,0.04587311614246501,0.009655851528530518,0.0032296050373444483,64800,0.26125555873613593,0.00012579024316350385,False
Social Proof Test,clicked_cta,0.21059635440844243,0.22005707797587995,0.20615071289714948,0.21504199591973538,0.21555902068910607,0.22455513526265383,32313,32587,-2.9316007985616195,0.003372199117346389,True,0.044923491643586846,0.009460723567437518,0.0032271527460626262,64900,0.26165873089467934,0.00012731118713826817,False
Social Proof Test,clicked_cta,0.21050517534373553,0.22003983453347634,0.20606381185674405,0.214946538830727,0.21554521278698258,0.2245344562799701,32365,32635,-2.957058378763563,0.00310589307406369,True,0.045294179462198915,0.009534659189740807,0.003224372997914076,65000,0.26206190305322274,0.0001288458804054038,False
Social Proof Test,clicked_cta,0.210446748117981,0.2199278022515908,0.20600905772937816,0.21488443850658384,0.21543764673182797,0.22441795777135365,32412,32688,-2.943114723229369,0.003249279835203938,True,0.04505203439064082,0.009481054133609806,0.0032214354604589122,65100,0.26246507521176615,0.00013039439891371352,False
Social Proof Test,clicked_cta,0.21043713995255844,0.21998228412596596,0.2060028744319888,0.21487140547312808,0.21549522829970302,0.2244693399522289,32461,32739,-2.9651707194918844,0.0030251500160382227,True,0.04535864807685279,0.009545144173407516,0.003219087558993293,65200,0.2628682473703096,0.00013195681866262632,False
Social Proof Test,clicked_cta,0.21062017649048365,0.22021539494157488,0.20618872715444014,0.21505162582652715,0.21572923599064464,0.22470155389250512,32523,32777,-2.9819786000604824,0.0028639201698984445,True,0.04555697659632705,0.009595218451091236,0.003217735516578362,65300,0.263271419528853,0.00013353321569931076,False
Social Proof Test,clicked_cta,0.210537627805582,0.22021869574487526,0.2061099454254404,0.2149653101857236,0.2157362035935586,0.22470118789619192,32569,32831,-3.0111573417409945,0.002602539569432121,True,0.04598260197095559,0.00968106793929327,0.0032150654517760463,65400,0.26367459168739643,0.00013512366611756477,False
Social Proof Test,clicked_cta,0.21053438391023085,0.22014414743180366,0.20610998566941863,0.21495878215104308,0.21566574502279814,0.22462254984080918,32617,32883,-2.9914580969773503,0.002776486400791998,True,0.04564462746223099,0.009609763521572806,0.0032124011803082815,65500,0.26407776384593984,0.0001367282460555952,False
Social Proof Test,clicked_cta,0.21071964247451713,0.22024839816586195,0.20629734117664966,0.2151419437723846,0.21577250049905278,0.22472429583267112,32669,32931,-2.9677841633291373,0.0029995487764846247,True,0.0452200638699221,0.009528755691344815,0.0032107306889379216,65600,0.26448093600448325,0.00013834703169490759,False
Social Proof Test,clicked_cta,0.21073218432954408,0.22031174187287725,0.2063135045418063,0.21515086411728185,0.2158384377740686,0.2247850459716859,32724,32976,-2.9856944390309517,0.0028293520187404058,True,0.045458445627615245,0.009579557543333173,0.0032084855764551545,65700,0.2648841081630267,0.00013998009925653143,False
Social Proof Test,clicked_cta,0.21078805259785827,0.2203918481058656,0.20637251779878582,0.2152035873969307,0.21592114553446523,0.22486255067726596,32777,33023,-2.9951865568046547,0.0027427703336318095,True,0.04556138447907891,0.009603795508007329,0.0032064097931358625,65800,0.2652872803215701,0.0001416275250016863,False
Social Proof Test,clicked_cta,0.21070264672737793,0.22046148728339432,0.20629153430488653,0.21511375914986933,0.21599325391125476,0.22492972065553388,32833,33067,-3.045898791957827,0.0023198590885280994,True,0.046315699909755155,0.00975884055601639,0.0032039280431060066,65900,0.2656904524801135,0.00014328938522756296,False
Social Proof Test,clicked_cta,0.21063034025602823,0.22057802071693897,0.20622340529163413,0.21503727522042232,0.2161120459143564,0.22504399551952153,32887,33113,-3.1070811099196955,0.0018894454979970189,True,0.04722814599653118,0.00994768046091074,0.003201615956902987,66000,0.26609362463865693,0.00014496575626687935,False
Social Proof Test,clicked_cta,0.2109178127941221,0.22060730331996503,0.20651202251362547,0.21532360307461876,0.2161444841033027,0.22507012253662737,32937,33163,-3.027925787873527,0.0024623855002928845,True,0.04593965012950745,0.00968949052584292,0.003200042274697797,66100,0.2664967967972004,0.00014665671448610418,False
Social Proof Test,clicked_cta,0.21096189407948585,0.22057628037214344,0.20655910705793676,0.21536468110103493,0.21611704648413813,0.22503551426014876,32987,33213,-3.006695680368949,0.002641040115833348,True,0.04557404233882686,0.009614386292657595,0.0031976585975863783,66200,0.2668999689557438,0.00014836233628212625,False
Social Proof Test,clicked_cta,0.2109628015375768,0.2204984817053005,0.20656347371608347,0.21536212935907012,0.21604303016629578,0.22495393324430524,33039,33261,-2.9845291167642345,0.002840151692035719,True,0.045200765718999114,0.009535680167723715,0.003195036736000118,66300,0.2673031411142872,0.0001500826980822545,False
Social Proof Test,clicked_cta,0.2109906045134588,0.22036697798732693,0.20659518654227838,0.21538602248463923,0.21591502195919027,0.2248189340154636,33101,33299,-2.9371498667450258,0.0033124398420985536,True,0.04443976780620118,0.009376373473868133,0.003192337435698883,66400,0.2677063132728306,0.00015181787634088728,False
Social Proof Test,clicked_cta,0.2110011465813771,0.22033695065651418,0.2066083678476264,0.21539392531512783,0.21588915084309,0.22478475046993837,33142,33358,-2.926682490122477,0.00342598445189705,True,0.04424527651339806,0.009335804075137066,0.0031898930296146944,66500,0.26810948543137403,0.00015356794753906833,False
Social Proof Test,clicked_cta,0.21107328975509834,0.2203394904649283,0.20668360187912074,0.21546297763107594,0.21589466928674414,0.22478431164311244,33197,33403,-2.906868880304195,0.003650661851301585,True,0.04390039460028897,0.009266200709829947,0.0031876913240270633,66600,0.2685126575899175,0.00015533298818115604,False
Social Proof Test,clicked_cta,0.21109306382722734,0.22033239672385962,0.20670646155103709,0.2154796661034176,0.21589101615227854,0.2247737772954407,33246,33454,-2.90058396160578,0.0037246803837124,True,0.04376900277592433,0.009239332896632285,0.0031853354424249583,66700,0.2689158297484609,0.00015711307479393533,False
Social Proof Test,clicked_cta,0.21110643921191735,0.22036174785100288,0.20672303010662282,0.21548984831721188,0.21592347053353955,0.2248000251684662,33296,33504,-2.907672321564407,0.003641296641373637,True,0.04384190588234338,0.009255308639085524,0.0031830645325625676,66800,0.2693190019070043,0.00015890828392484124,False
Social Proof Test,clicked_cta,0.21113076853878676,0.22035110726952997,0.20675065915536195,0.21551087792221157,0.21591601654384618,0.22478619799521377,33349,33551,-2.898823340581019,0.003745658731600621,True,0.04367122231665322,0.00922033873074321,0.0031807177076527723,66900,0.2697221740655477,0.00016071869213929446,False
Social Proof Test,clicked_cta,0.21104955831711333,0.2204731438773992,0.20667308330927783,0.21542603332494883,0.21604073792241155,0.22490554983238684,33395,33605,-2.9648295449565625,0.0030285068221946277,True,0.04465105558821598,0.009423585560285858,0.003178457789020691,67000,0.2701253462240911,0.00016254437602025718,False
Social Proof Test,clicked_cta,0.2109622630225465,0.22042307920850912,0.20658952715555232,0.2153349988895407,0.21599452508071898,0.22485163333629926,33442,33658,-2.9791040658532677,0.0028909257622339356,True,0.044846012032737324,0.009460816185962617,0.0031757253109762963,67100,0.2705285183826346,0.00016438541216490243,False
Social Proof Test,clicked_cta,0.21104477611940298,0.2204154302670623,0.20667520141228524,0.21541435082652072,0.21598969171181787,0.22484116882230676,33500,33700,-2.952733855797157,0.003149733933940321,True,0.044401260812812975,0.009370654147659335,0.003173551903183471,67200,0.270931690541178,0.000166241877183948,False
Social Proof Test,clicked_cta,0.21098128055323714,0.22046100971794264,0.20661531415122364,0.21534724695525065,0.21603835380615471,0.22488366562973056,33548,33752,-2.9893679603438206,0.0027955524603881796,True,0.04493161260490815,0.009479729164705492,0.0031711483131086965,67300,0.2713348626997214,0.00016811384769943594,False
Social Proof Test,clicked_cta,0.21098214285714287,0.22071005917159764,0.20661954965837528,0.21534473605591045,0.21628875555333954,0.22513136278985574,33600,33800,-3.069266410059796,0.0021458514137578785,True,0.04610777093605308,0.009727916314454771,0.003169459738838783,67400,0.2717380348582648,0.00017000140034273414,False
Social Proof Test,clicked_cta,0.2110034478658899,0.220906190926276,0.20664354707060892,0.21536334866117088,0.2164871391680597,0.2253252426844923,33644,33856,-3.1261652790890757,0.0017710198606038,True,0.04693166467440909,0.009902743060386104,0.003167696579136608,67500,0.2721412070168083,0.00017190461175320415,False
Social Proof Test,clicked_cta,0.2109854891836553,0.22087844016400696,0.2066292835434205,0.21534169482389012,0.21646252103866284,0.22529435928935107,33699,33901,-3.1255119082776037,0.0017749588341688827,True,0.04688924825413081,0.009892950980351645,0.0031652258160179006,67600,0.2725443791753517,0.00017382355857620269,False
Social Proof Test,clicked_cta,0.21093796290809977,0.22096859718376244,0.2065856669846399,0.21529025883155964,0.2165549608199727,0.22538223354755219,33754,33946,-3.1712446834783363,0.0015178723200246812,True,0.04755253221077497,0.01003063427566267,0.0031629960084507596,67700,0.2729475513338951,0.00017575831746108328,False
Social Proof Test,clicked_cta,0.21098881590626664,0.22107523086877243,0.20663896985001923,0.21533866196251406,0.21666446850420296,0.2254859932333419,33798,34002,-3.1908062907887933,0.0014187636850849907,True,0.04780544845081623,0.010086414962505785,0.0031610865854261373,67800,0.2733507234924385,0.000177708965059864,False
Social Proof Test,clicked_cta,0.21107665042091273,0.22123659861947423,0.20672980512637976,0.2154234957154457,0.21682747094480126,0.2256457262941472,33855,34045,-3.215773278607938,0.0013009356553211821,True,0.04813392754860057,0.010159948198561503,0.003159410604642998,67900,0.2737538956509819,0.00017967557802522904,False
Social Proof Test,clicked_cta,0.21112094395280237,0.2212023460410557,0.20677665089266306,0.21546523701294168,0.21679701972791604,0.22560767235419538,33900,34100,-3.193229697518576,0.0014069098550243426,True,0.04775178577501581,0.010081402088253338,0.0031571177282008513,68000,0.27415706780952537,0.00018165823300853035,False
Social Proof Test,clicked_cta,0.21115267917636316,0.22118115538898486,0.20681115557375582,0.2154942027789705,0.21677939955197348,0.22558291122599625,33947,34153,-3.1787698015179413,0.0014790150047798518,True,0.047493956750818786,0.010028476212621706,0.0031548293329805954,68100,0.2745602399680688,0.0001836570066588994,False
Social Proof Test,clicked_cta,0.21112842984442548,0.2211012661929409,0.20679066519936368,0.21546619448948728,0.2167029119891543,0.2254996203967275,34003,34197,-3.1637363377605796,0.0015575783173029777,True,0.04723587607724892,0.009972836348515424,0.0031522337147648024,68200,0.2749634121266122,0.0001856719756201386,False
Social Proof Test,clicked_cta,0.21116462089622365,0.22101851311102028,0.20682983358035978,0.21549940821208752,0.21662389582642755,0.225413130395613,34054,34246,-3.1284180948617046,0.0017574998612396439,True,0.04666450361322269,0.009853892214796628,0.003149800287557866,68300,0.2753665842851556,0.00018770321653049926,False
Social Proof Test,clicked_cta,0.2112300249230318,0.22114010788744715,0.20689798874848403,0.21556206109757958,0.21674776621185424,0.22553244956304005,34105,34295,-3.1480675758386303,0.0016435369393097787,True,0.04691607155766035,0.00991008296441534,0.0031479892745870743,68400,0.275769756443699,0.000189750806019795,False
Social Proof Test,clicked_cta,0.2114275678365483,0.22110260069312987,0.20709772938703125,0.21575740628606538,0.21671321272215346,0.22549198866410627,34163,34337,-3.075244159757195,0.0021033029216938628,True,0.045760507750158615,0.009675032856581556,0.003146102343088571,68500,0.27617292860224246,0.00019181482070829148,False
Social Proof Test,clicked_cta,0.21156150451529943,0.221097635459384,0.20723408140756144,0.2158889276230374,0.21671121995929069,0.2254840509594773,34217,34383,-3.032982740622178,0.002421494491674084,True,0.04507498169826516,0.009536130944084564,0.003144142832190449,68600,0.27657610076078587,0.00019389533720470808,False
Social Proof Test,clicked_cta,0.21169843262018037,0.2211446325386916,0.20737276555512713,0.21602409968523362,0.21676145123587898,0.22552781384150422,34261,34439,-3.0061017771301857,0.0026462041005623086,True,0.0446210196343738,0.009446199918511228,0.0031423420159543518,68700,0.2769792729193293,0.0001959924321044415,False
Social Proof Test,clicked_cta,0.21179179295873163,0.2211783808861053,0.2074686448532339,0.21611494106422935,0.21679807516811975,0.22555868660409087,34312,34488,-2.988988295385486,0.0027990285393734273,True,0.04431988509206629,0.00938658792737368,0.0031403896568832513,68800,0.2773824450778727,0.00019810618198867758,False
Social Proof Test,clicked_cta,0.21164144353899883,0.22113491603937463,0.2073224379726234,0.21596044910537426,0.21675821681171664,0.22551161526703262,34360,34540,-3.0257076716086573,0.0024805199630581493,True,0.044856396467672234,0.0094934725003758,0.003137604002348472,68900,0.27778561723641615,0.00020023666342128266,False
Social Proof Test,clicked_cta,0.21153566758680808,0.2212230735868151,0.20722090372354965,0.21585043145006652,0.21684859847622415,0.22559754869740603,34415,34585,-3.0898059653554415,0.002002872947878137,True,0.04579561503986827,0.009687406000007004,0.0031352797258557288,69000,0.27818878939495956,0.00020238395294835954,False
Social Proof Test,clicked_cta,0.2115021907553028,0.22117966336576494,0.20719068240448735,0.21581369910611825,0.21680878023673725,0.22555054649479264,34463,34637,-3.0890705176402875,0.0020078377526007852,True,0.045755897732796945,0.009677472610462146,0.00313281051863286,69100,0.27859196155350296,0.000204548127096027,False
Social Proof Test,clicked_cta,0.21138800347725298,0.2212164889017008,0.2070802834480845,0.21569572350642147,0.21684868569807994,0.22558429210532163,34510,34690,-3.1397428070909505,0.0016909621951619969,True,0.04649500095924521,0.009828485424447808,0.003130347301776015,69200,0.2789951337120464,0.00020672926236842137,False
Social Proof Test,clicked_cta,0.21140988161741295,0.22123104371097235,0.2071044305556537,0.2157153326791722,0.21686697291321855,0.22559511450872616,34549,34751,-3.139562974775474,0.001692000431409432,True,0.04645554890065497,0.009821162093559405,0.003128194010588931,69300,0.2793983058705898,0.00020892743524725255,False
Social Proof Test,clicked_cta,0.21152289546716005,0.2212422431624914,0.20721927970210746,0.21582651123221264,0.21688166801580705,0.22560281830917572,34592,34808,-3.1089274495221324,0.0018776781927887238,True,0.04594938847572798,0.009719347695331337,0.0031262703466513123,69400,0.27980147802913324,0.00021114272218869523,False
Social Proof Test,clicked_cta,0.2115290246225789,0.22127549703072555,0.20722853223706855,0.21582951700808922,0.21691775346436865,0.22563324059708245,34643,34857,-3.119747341227975,0.001810062241720777,True,0.04607628870570753,0.009746472408146661,0.003124122354187284,69500,0.28020465018767665,0.00021337519962250084,False
Social Proof Test,clicked_cta,0.211550660284874,0.22128987914542642,0.2072524257073415,0.21584889486240647,0.21693584233765562,0.22564391595319722,34682,34918,-3.1195625534295393,0.001811197991800475,True,0.04603728888124293,0.009739218860552429,0.003121982231080915,69600,0.28060782234622006,0.00021562494395022114,False
Social Proof Test,clicked_cta,0.21150967296176876,0.22125614918201578,0.20721508512465575,0.21580426079888176,0.2169052148843067,0.22560708347972486,34736,34964,-3.1243284903254405,0.0017821138107000517,True,0.046080522388253775,0.009746476220247019,0.003119542727477991,69700,0.28101099450476347,0.00021789203154343184,False
Social Proof Test,clicked_cta,0.21156278748850046,0.22112748457847842,0.2072707695641859,0.21585480541281502,0.21678068739999948,0.22547428175695736,34784,35016,-3.0684496654450175,0.00215172573494286,True,0.045209732786763566,0.009564697089977953,0.0031171106365829155,69800,0.2814141666633069,0.00022017653874262244,False
Social Proof Test,clicked_cta,0.21164279358153687,0.2210307161395203,0.20735344856545707,0.21593213859761667,0.21668751405513328,0.22537391822390732,34837,35063,-3.0139420562060986,0.0025787705261088494,True,0.044357392940793265,0.00938792255798343,0.0031148317993215818,69900,0.28181733882185034,0.00022247854185497573,False
Social Proof Test,clicked_cta,0.21157484377687324,0.22116534715498093,0.20728901562084517,0.21586067193290132,0.21682435388494725,0.2255063404250146,34886,35114,-3.0810068093528082,0.002063019308266483,True,0.04532912895930967,0.009590503378107684,0.003112782272663088,70000,0.28222051098039375,0.0002247981171528135,False
Social Proof Test,clicked_cta,0.21150267670550513,0.22118911541414313,0.2072201446013886,0.21578520880962165,0.21685135098267008,0.22552687984561617,34931,35169,-3.114168883390759,0.0018446387207825578,True,0.045798184966355446,0.009686438708638001,0.0031104410426486713,70100,0.28262368313893715,0.00022713534087248632,False
Social Proof Test,clicked_cta,0.21144555927164624,0.22117159326461652,0.20716663410550118,0.2157244844377913,0.21683690891945404,0.225506277609779,34983,35217,-3.1293254602013145,0.0017520812756623518,True,0.04599781630067317,0.009726033992970284,0.0031080289080396874,70200,0.28302685529748056,0.0002294902892121531,False
Social Proof Test,clicked_cta,0.21145940390544707,0.2212519845770016,0.2071831257097593,0.21573568210113483,0.21692011759825744,0.22558385155574576,35028,35272,-3.152725839855801,0.0016175364557160332,True,0.046309506650899425,0.00979258067155453,0.0031060679453188424,70300,0.28343002745602397,0.00023186303833044875,False
Social Proof Test,clicked_cta,0.21135916516978873,0.22104905596286126,0.20708637263563287,0.21563195770394458,0.21672198419772296,0.22537612772799956,35073,35327,-3.1226708749348018,0.0017921803788884122,True,0.04584561443213717,0.009689890793072531,0.003103077839823528,70400,0.28383319961456743,0.0002342536643453741,False
Social Proof Test,clicked_cta,0.21121426130538787,0.22108862762830658,0.2069451574988454,0.21548336511193034,0.21676476535401332,0.22541248990259985,35116,35384,-3.1846510521367937,0.0014492865136180157,True,0.04675047159169659,0.009874366322918715,0.0031006117032173265,70500,0.28423637177311084,0.00023666224333163122,False
Social Proof Test,clicked_cta,0.21131646289451236,0.22105560259666948,0.20704988222925502,0.2155830435597697,0.21673477928806756,0.2253764259052714,35170,35430,-3.143088766201553,0.0016717513518953735,True,0.04608793640000886,0.009739139702157118,0.0030985888171166554,70600,0.28463954393165425,0.00023908885132017943,False
Social Proof Test,clicked_cta,0.21130200198778928,0.22096660560800338,0.20703825505713655,0.21556574891844202,0.21664975473822057,0.2252834564777862,35215,35485,-3.1215082204606097,0.0017992722454860815,True,0.04573834383629074,0.009664603620214096,0.003096132682549203,70700,0.28504271609019766,0.00024153356429579276,False
Social Proof Test,clicked_cta,0.2113219319889957,0.22092794237641034,0.20706069916410363,0.21558316481388778,0.21661476411809563,0.22524112063472504,35259,35541,-3.1048201989053803,0.0019039472412993542,True,0.04545676019995334,0.009606010387414626,0.0030939023106076394,70800,0.2854458882487411,0.00024399645819639382,False
Social Proof Test,clicked_cta,0.21120897170853276,0.2208547584927927,0.20695171101711168,0.21546623239995383,0.2165450014281914,0.225164515557394,35311,35589,-3.1203661562247884,0.0018062636208093829,True,0.04566939891914765,0.009645786784259952,0.0030912355477954612,70900,0.2858490604072845,0.0002464776089106113,False
Social Proof Test,clicked_cta,0.21122737556561086,0.22101571268237935,0.20697292992447086,0.21548182120675086,0.21670791629960529,0.22532350906515342,35360,35640,-3.1682342149180505,0.0015336791004588954,True,0.04634028657771239,0.009788337116768492,0.0030895244646619905,71000,0.28625223256582794,0.00024897709227666986,False
Social Proof Test,clicked_cta,0.21126203722007286,0.22107652217770182,0.20701040098959528,0.21551367345055045,0.21677125993405086,0.2253817844213528,35411,35689,-3.1786807586102195,0.0014794693853417927,True,0.04645645325953738,0.00981448495762896,0.0030875969318542207,71100,0.28665540472437134,0.00025149498408105764,False
Social Proof Test,clicked_cta,0.21118222573096118,0.2211960932471385,0.20693453499899225,0.2154299164629301,0.21689264942329364,0.22549953707098333,35467,35733,-3.245432768590512,0.0011727225234954626,True,0.047418136074267085,0.010013867516177305,0.003085526100892337,71200,0.28705857688291475,0.00025403136005652804,False
Social Proof Test,clicked_cta,0.21107763354264636,0.22125352781736385,0.2068334646981214,0.21532180238717133,0.21695293235295374,0.22555412328177396,35513,35787,-3.3003841125158297,0.0009655258025696575,True,0.04820924938341011,0.01017589427471749,0.0030832454428949994,71300,0.2874617490414582,0.0002565862958812115,False
Social Proof Test,clicked_cta,0.21115829138663142,0.22123943190379197,0.20691639446818036,0.21540018830508248,0.21694205551497436,0.22553680829260958,35561,35839,-3.2717609639726044,0.0010687989906580778,True,0.04774210120265634,0.010081140517160553,0.003081258266777513,71400,0.2878649212000016,0.000259159867176173,False
Social Proof Test,clicked_cta,0.211232799775344,0.221175814990248,0.20699327474911716,0.21547232480157086,0.21688193507452808,0.2254696949059679,35610,35890,-3.2291634842195136,0.0012415289970079148,True,0.047071360250296575,0.009943015214903983,0.0030791303269388985,71500,0.28826809335854503,0.00026175214950519,False
